"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Duration"
"1:03:42.1525534 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448, Priority: Normal","0.0000122"
"1:03:42.1526099 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448","0.0000076"
"1:03:42.1526591 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448","0.0000074"
"1:03:42.1527074 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000071"
"1:03:42.1527498 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000112"
"1:03:42.1872043 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 268,436, Length: 512","0.0000147"
"1:03:42.1874479 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000400"
"1:03:42.1875510 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7, Priority: Normal","0.0000178"
"1:03:42.1876167 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,606, Length: 7","0.0000082"
"1:03:42.1876673 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,551,865, Length: 7","0.0000074"
"1:03:42.1877161 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,551,872, Length: 7","0.0000126"
"1:03:42.1877657 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000121"
"1:03:42.1879685 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000343"
"1:03:42.1880598 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448, Priority: Normal","0.0000117"
"1:03:42.1881155 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,547,392, Length: 448","0.0000072"
"1:03:42.1881640 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 646,074,240, Length: 448","0.0000244"
"1:03:42.1882301 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 646,074,688, Length: 448","0.0000268"
"1:03:42.1883003 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000118"
"1:03:42.2202298 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 268,948, Length: 512","0.0000200"
"1:03:42.2202802 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 269,460, Length: 572","0.0000072"
"1:03:42.2205037 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000419"
"1:03:42.2206292 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,592, Length: 7, Priority: Normal","0.0000232"
"1:03:42.2207346 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000103"
"1:03:42.2208141 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,326, Length: 7","0.0000093"
"1:03:42.2208902 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7","0.0000098"
"1:03:42.2209551 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000168"
"1:03:42.2211770 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000355"
"1:03:42.2212700 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448, Priority: Normal","0.0000223"
"1:03:42.2213512 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000079"
"1:03:42.2214071 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000160"
"1:03:42.2214657 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448","0.0000073"
"1:03:42.2215089 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000113"
"1:03:42.2552521 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","FAST IO DISALLOWED","Offset: 270,032, Length: 512","0.0000124"
"1:03:42.2552920 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 270,032, Length: 512, Priority: Normal","0.0000848"
"1:03:42.2554412 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\input.csv","SUCCESS","Offset: 25,088, Length: 512","0.0000325"
"1:03:42.2557729 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000529"
"1:03:42.2559139 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7, Priority: Normal","0.0000185"
"1:03:42.2559950 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,326, Length: 7","0.0000106"
"1:03:42.2560644 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000104"
"1:03:42.2561329 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,592, Length: 7","0.0000103"
"1:03:42.2561924 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000161"
"1:03:42.2564544 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000587"
"1:03:42.2565859 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448, Priority: Normal","0.0000126"
"1:03:42.2566433 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000075"
"1:03:42.2566923 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000074"
"1:03:42.2567405 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448","0.0000071"
"1:03:42.2567832 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000114"
"1:03:42.2960419 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 270,544, Length: 512","0.0000181"
"1:03:42.2963539 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000420"
"1:03:42.2964797 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,592, Length: 7, Priority: Normal","0.0000208"
"1:03:42.2965654 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000106"
"1:03:42.2966353 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,326, Length: 7","0.0000101"
"1:03:42.2967024 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7","0.0000355"
"1:03:42.2967947 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000190"
"1:03:42.2970999 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000473"
"1:03:42.2972319 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448, Priority: Normal","0.0000187"
"1:03:42.2973142 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000113"
"1:03:42.2973894 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000126"
"1:03:42.2974636 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448","0.0000110"
"1:03:42.2975233 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000158"
"1:03:42.3316317 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 271,056, Length: 512","0.0000139"
"1:03:42.3316760 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 271,568, Length: 591","0.0000072"
"1:03:42.3319485 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000496"
"1:03:42.3320614 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7, Priority: Normal","0.0000151"
"1:03:42.3321233 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,326, Length: 7","0.0000081"
"1:03:42.3321735 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000071"
"1:03:42.3322217 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,592, Length: 7","0.0000071"
"1:03:42.3322655 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000146"
"1:03:42.3324844 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000350"
"1:03:42.3325762 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448, Priority: Normal","0.0000116"
"1:03:42.3326434 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000077"
"1:03:42.3326933 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000075"
"1:03:42.3327416 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448","0.0000071"
"1:03:42.3327844 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000111"
"1:03:42.3748660 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 272,159, Length: 512","0.0000399"
"1:03:42.3751835 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000511"
"1:03:42.3752992 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7, Priority: Normal","0.0000197"
"1:03:42.3753662 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,340, Length: 7","0.0000080"
"1:03:42.3754312 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000074"
"1:03:42.3754795 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,606, Length: 7","0.0000070"
"1:03:42.3755232 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000145"
"1:03:42.3757294 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000579"
"1:03:42.3758447 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448, Priority: Normal","0.0000120"
"1:03:42.3759007 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,648, Length: 448","0.0000075"
"1:03:42.3759493 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000077"
"1:03:42.3759979 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,547,392, Length: 448","0.0000071"
"1:03:42.3760406 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000114"
"1:03:42.4113284 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 272,671, Length: 512","0.0000142"
"1:03:42.4115789 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000396"
"1:03:42.4116861 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7, Priority: Normal","0.0000168"
"1:03:42.4117594 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,592, Length: 7","0.0000081"
"1:03:42.4118105 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7","0.0000073"
"1:03:42.4118594 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,326, Length: 7","0.0000070"
"1:03:42.4119032 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000120"
"1:03:42.4121107 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000351"
"1:03:42.4122026 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448, Priority: Normal","0.0000123"
"1:03:42.4122589 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448","0.0000076"
"1:03:42.4123075 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448","0.0000075"
"1:03:42.4123554 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000071"
"1:03:42.4123978 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000110"
"1:03:42.4461341 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 273,183, Length: 512","0.0000154"
"1:03:42.4462061 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 273,695, Length: 580","0.0000123"
"1:03:42.4465044 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000439"
"1:03:42.4466112 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,592, Length: 7, Priority: Normal","0.0000193"
"1:03:42.4466945 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000104"
"1:03:42.4467585 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,326, Length: 7","0.0000080"
"1:03:42.4468084 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7","0.0000070"
"1:03:42.4468528 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000123"
"1:03:42.4471263 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000626"
"1:03:42.4472686 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,496, Length: 448, Priority: Normal","0.0000157"
"1:03:42.4473599 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000266"
"1:03:42.4474605 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,018,752, Length: 448","0.0000107"
"1:03:42.4475347 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448","0.0000279"
"1:03:42.4476105 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000145"
"1:03:42.4780580 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 274,275, Length: 512","0.0000222"
"1:03:42.4783088 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000396"
"1:03:42.4784114 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,340, Length: 7, Priority: Normal","0.0000176"
"1:03:42.4784912 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,509,333, Length: 7","0.0000081"
"1:03:42.4785641 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,606, Length: 7","0.0000101"
"1:03:42.4786345 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7","0.0000105"
"1:03:42.4786937 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","","0.0000161"
"1:03:42.4789576 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000346"
"1:03:42.4790518 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,648, Length: 448, Priority: Normal","0.0000128"
"1:03:42.4791089 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,019,200, Length: 448","0.0000077"
"1:03:42.4791579 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,547,392, Length: 448","0.0000076"
"1:03:42.4792062 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","Offset: 645,546,944, Length: 448","0.0000071"
"1:03:42.4792488 PM","ClimateNA_v7.50.exe","7812","CloseFile","C:\ClimateNA_v7.50\prismdat\prismLR.dat","SUCCESS","","0.0000114"
"1:03:42.5133893 PM","ClimateNA_v7.50.exe","7812","WriteFile","C:\ClimateNA_v7.50\api\queries\fb966f6f66f8422f8f79c7ddfa0db198\out.csv","SUCCESS","Offset: 274,787, Length: 512","0.0000150"
"1:03:42.5136335 PM","ClimateNA_v7.50.exe","7812","CreateFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Desired Access: Generic Read, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened","0.0000402"
"1:03:42.5137363 PM","ClimateNA_v7.50.exe","7812","ReadFile","C:\ClimateNA_v7.50\prismdat\index.dat","SUCCESS","Offset: 22,530,599, Length: 7, Priority: Normal","0.0000178"
